::ffff:10.0.0.106 - - [08/Apr/2022:10:14:44 +0000] "POST /api/v1/foods HTTP/1.1" 200 474 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:44 +0000] "GET /api/v1/foods/62500b14bb00845a43bafc88 HTTP/1.1" 200 474 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:44 +0000] "GET /upload/photo__1649412883620.jpg HTTP/1.1" 404 170 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:52 +0000] "GET /upload/5 HTTP/1.1" 404 147 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:54 +0000] "GET /upload/5 HTTP/1.1" 404 147 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:55 +0000] "GET /upload/5 HTTP/1.1" 404 147 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:55 +0000] "GET /upload/5 HTTP/1.1" 404 147 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:55 +0000] "GET /upload/5 HTTP/1.1" 404 147 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:55 +0000] "GET /upload/5 HTTP/1.1" 404 147 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:56 +0000] "GET /upload/5 HTTP/1.1" 404 147 "-" "okhttp/3.14.9"
::ffff:10.0.0.106 - - [08/Apr/2022:10:14:56 +0000] "GET /upload/5 HTTP/1.1" 404 147 "-" "okhttp/3.14.9"
